VENDPART,PRODNAME,PSC_CODE,GSAPRICE,ISSCODE,QTY_UNIT,MFGPART,OEM_CAGE,MFGNAME,PRODDESC,P_DELIV,LONG_DESCRIPTION,UPC,HAZMAT,TPRSTART,TPRSTOP,TEMPRICE,SHIPPING_STANDARD,SHIPPING_EXPEDITED,SHIPPING_NEXTDAY,Environmentally Preferred Indicator,Environmentally Preferred Justifying Comment,Energy Star Indicator,Energy Star Justifying Comment,Made in the USA Indicator,Made in the USA Justifying Comment,Characteristic Information
2DHK1,PSA Disc Roll No Hole 8 In 60G AlO PK200,5350,442.45,PK,200,60010007882,,3M,"60010007882, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 8 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 200",3,"60010007882, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 8 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 200",,,,,,,,,,,,,,,
2FVE6,PSA Disc Roll No Hole 6 In 180G PK400,5350,390.02,PK,400,60010008021,,3M,"60010008021, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 180 Abrasive Grade Fine Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",3,"60010008021, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 180 Abrasive Grade Fine Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",,,,,,,,,,,,,,,
2DHK6,PSA Disc Roll No Hole 6 In 120G PK400,5350,396.97,PK,400,60010007965,,3M,"60010007965, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 120 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",3,"60010007965, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 120 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",,,,,,,,,,,,,,,
2JDX6,PSA Disc Roll No Hole 6 In 80G AlO PK400,5350,463.36,PK,400,60010007908,,3M,"60010007908, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",3,"60010007908, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",,,,,,,,,,,,,,,
2FVD5,PSA Disc Roll NoHole 5 In 100G PK400,5350,314.31,PK,400,60010007924,,3M,"60010007924, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 100 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",3,"60010007924, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 100 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",,,,,,,,,,,,,,,
2AXZ7,Disc Roll No Hole 5 In 80G AlO PK4,5350,265.63,PK,4,60010007890,,3M,"60010007890, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 4",3,"60010007890, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 4",,,,,,,,,,,,,,,
2JDH4,PSA Disc Roll No Hole 5 In 60G AlO PK400,5350,380.92,PK,400,60010007866,,3M,"60010007866, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",3,"60010007866, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 60 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight F Color Gold Series 363I Discs per Roll 100 Package Quantity 400",,,,,,,,,,,,,,,
2DLD2,PSA Sanding Disc Film 6in 100Micrn PK500,5350,814.59,PK,500,60650031598,,3M,"60650031598, MFR 3M, PSA Sanding Disc Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 100 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Film Series 268L Color Black Package Quantity 500",5,"60650031598, MFR 3M, PSA Sanding Disc Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 6 In. Abrasive Grit 100 Abrasive Grade Medium Abrasive Material Aluminum Oxide Disc Backing Material Film Series 268L Color Black Package Quantity 500",,,,,,,,,,,,,,,
2DKC6,PSA Disc Roll No Hole 5 In P80G PK500,5350,488.72,PK,500,60010009128,,3M,"60010009128, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Film Backing Weight F Color Maroon Series 261L Discs per Roll 250 Package Quantity 500",3,"60010009128, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 80 Abrasive Grade Coarse Abrasive Material Aluminum Oxide Disc Backing Material Film Backing Weight F Color Maroon Series 261L Discs per Roll 250 Package Quantity 500",,,,,,,,,,,,,,,
2AYB9,PSA Disc Roll No Hole 5 In P400G PK500,5350,227.85,PK,500,60440256562,,3M,"60440256562, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 400 Abrasive Grade Super Fine Abrasive Material Aluminum Oxide Disc Backing Material Film Backing Weight 2 mil Color Gold Series 255L Discs per Roll 125 Package Quantity 500",5,"60440256562, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 400 Abrasive Grade Super Fine Abrasive Material Aluminum Oxide Disc Backing Material Film Backing Weight 2 mil Color Gold Series 255L Discs per Roll 125 Package Quantity 500",,,,,,,,,,,,,,,
2AZA6,Final Finish Easy Clean Up Gal PK4,4910,782.38,PK,4,828782AZA6,,3M,"82878, MFR 3M, Final Finish Gal Easy Clean Up Color Gray Removes Sand Scratches and Swirl Marks Package Quantity 4",5,"82878, MFR 3M, Final Finish Gal Easy Clean Up Color Gray Removes Sand Scratches and Swirl Marks Package Quantity 4",,,,,,,,,,,,,,,
2JDV2,PSA Sanding Disc Poly 5in P800G PK400,5350,400.89,PK,400,60010023715,,3M,"60010023715, MFR 3M, PSA Sanding Disc Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 800 Abrasive Grade Ultra Fine Abrasive Material Aluminum Oxide Disc Backing Material Film Series 260L Backing Weight E Color White Package Quantity 400",3,"60010023715, MFR 3M, PSA Sanding Disc Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 800 Abrasive Grade Ultra Fine Abrasive Material Aluminum Oxide Disc Backing Material Film Series 260L Backing Weight E Color White Package Quantity 400",,,,,,,,,,,,,,,
2DHY1,PSA Disc Roll No Hole 5 In 400G PK1000,5350,567.1,PK,1000,60010017691,,3M,"60010017691, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 400 Abrasive Grade Super Fine Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight A Color Yellow Series 210U Discs per Roll 250 Package Quantity 1000",3,"60010017691, MFR 3M, Sanding Disc Roll Abrasive Type Coated Vacuum Hole Design Non-Vacuum Disc Diameter 5 In. Abrasive Grit 400 Abrasive Grade Super Fine Abrasive Material Aluminum Oxide Disc Backing Material Paper Backing Weight A Color Yellow Series 210U Discs per Roll 250 Package Quantity 1000",,,,,,,,,,,,,,,
3U163,Sponge 6 L 4-1/4 W Cellulose Yellow,7920,3.25,EA,1,C313U163,,3M,"C31, MFR 3M, Sponge Length 6 In. Width 4-1/4 In. Material Cellulose Color Yellow Abrasive None Used On General Purpose Chemical Resistant Yes Mildew Resistant No Application General Purpose",5,"C31, MFR 3M, Sponge Length 6 In. Width 4-1/4 In. Material Cellulose Color Yellow Abrasive None Used On General Purpose Chemical Resistant Yes Mildew Resistant No Application General Purpose",,,,,,,,,,,,,,,
2FZL5,Elctricl Tape 10 mil 2 x100 ft. Blk PK24,8040,804.21,PK,24,50PRINTED2x100FT,,3M,"50-PRINTED-2x100FT, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 2 In. Tape Length 100 ft. Tape Shape Continuous Roll Tape Color Black/White Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 24",12,"50-PRINTED-2x100FT, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 2 In. Tape Length 100 ft. Tape Shape Continuous Roll Tape Color Black/White Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 24",,,,,,,,,,,,,,,
2DPU8,Elctricl Tape 10 mil 1 x100 ft. Blk PK48,8040,643.77,PK,48,50PRINTED1x100FTBULK,,3M,"50-PRINTED-1x100FT-BULK, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 1 In. Tape Length 100 ft. Tape Shape Continuous Roll Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 48",3,"50-PRINTED-1x100FT-BULK, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 1 In. Tape Length 100 ft. Tape Shape Continuous Roll Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 48",,,,,,,,,,,,,,,
2FZG7,Elctricl Tape 10 mil 4 x100 ft. Blk PK12,8040,824.31,PK,12,50PRINTED4x100FT,,3M,"50-PRINTED-4x100FT, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 4 In. Tape Length 100 ft. Tape Shape Continuous Roll Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 12",3,"50-PRINTED-4x100FT, MFR 3M, Electrical Tape Tape Backing Material Vinyl Tape Adhesive Rubber Tape Thickness 10.00 mil Tape Width 4 In. Tape Length 100 ft. Tape Shape Continuous Roll Max Voltage 12000 Max Tape Performance Temp 175 Degrees F Tape Tensile Strength 20 lb./in. Tape Adhesive Strength 30 oz./in. Series Scotchrap 50 UV Resistance Yes Standards ASTM D1000 Package Quantity 12",,,,,,,,,,,,,,,
2GAW1,Displacement Connectr 18-14 AWG PK5000,6145,760.09,PK,5000,560BULK,,3M,"560-BULK, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Light Blue Solid Wire Range 18-16 AWG Stranded Wire Range 18-14 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Certified Package Quantity 5000",3,"560-BULK, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Light Blue Solid Wire Range 18-16 AWG Stranded Wire Range 18-14 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Certified Package Quantity 5000",,,,,,,,,,,,,,,
2JLG7,Two Hole Lug Connector 1000 kcmil PK6,6145,389.09,PK,6,31178,,3M,"31178, MFR 3M, Two-Hole Lug Compression Connector Connector Type Straight Barrel Cable Size 1000 kcmil Tongue Style Standard Color Code White Die Code 27 Length 7.28 In. Barrel Length Long Material Copper Plate Material Tin Stud Size 1/2 In. Hole Center to End 0.630 In. Hole Center to Center 1.750 In. Width 1.72 In. Peep Hole No Standards - Package Quantity 6",3,"31178, MFR 3M, Two-Hole Lug Compression Connector Connector Type Straight Barrel Cable Size 1000 kcmil Tongue Style Standard Color Code White Die Code 27 Length 7.28 In. Barrel Length Long Material Copper Plate Material Tin Stud Size 1/2 In. Hole Center to End 0.630 In. Hole Center to Center 1.750 In. Width 1.72 In. Peep Hole No Standards - Package Quantity 6",,,,,,,,,,,,,,,
2JKX1,Fork Terminal Block #8 Stud Bare PK500,6145,104.33,PK,500,M108FBK,,3M,"M10-8FBK, MFR 3M, Fork Terminal Terminal Type Block Connection Type Crimp Insulation Type Bare Insulation Color Bare Wire Range 12 to 10 AWG Stud Size -8 Seam Brazed Overall Length 0.730 In. Max Voltage 600V Max Temp 347 Degrees F Connection Material Copper Tongue Width - Wire Connector 0.32 In. Standards UL Listed CSA Certified Package Quantity 500",6,"M10-8FBK, MFR 3M, Fork Terminal Terminal Type Block Connection Type Crimp Insulation Type Bare Insulation Color Bare Wire Range 12 to 10 AWG Stud Size -8 Seam Brazed Overall Length 0.730 In. Max Voltage 600V Max Temp 347 Degrees F Connection Material Copper Tongue Width - Wire Connector 0.32 In. Standards UL Listed CSA Certified Package Quantity 500",,,,,,,,,,,,,,,
2JJU5,Male Disconnect Bare PK500,6145,85.39,PK,500,MA250DM6RRK,,3M,"MA250DM/6RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.080 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -6 Ring to Male Tongue Adapter Package Quantity 500",6,"MA250DM/6RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.080 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -6 Ring to Male Tongue Adapter Package Quantity 500",,,,,,,,,,,,,,,
2DTZ6,Male Disconnect Bare PK500,6145,94.5,PK,500,MA250DM8RRK,,3M,"MA250DM/8RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.090 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -8 Ring to Male Tongue Adapter Package Quantity 500",6,"MA250DM/8RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.090 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -8 Ring to Male Tongue Adapter Package Quantity 500",,,,,,,,,,,,,,,
2DTY9,Male Disconnect Bare PK500,6145,94.5,PK,500,MA250DM10RRK,,3M,"MA250DM/10RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.065 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -10 Ring to Male Tongue Adapter Package Quantity 500",6,"MA250DM/10RRK, MFR 3M, Male Disconnect Insulation None Insulation Type Bare Insulation Color Bare Tab Size 0.032 in x 0.250 In. Barrel Inside Dia 0.065 In. Max Temp 347 Degrees F Max Voltage 600V Overall Length 0.800 In. Seam Butted Connection Material Copper Standards UL Listed CSA Certified RoHS Compliant Connection Type -10 Ring to Male Tongue Adapter Package Quantity 500",,,,,,,,,,,,,,,
4DYX9,Resin Comp Splice Kit 4 AWG to 250 kcmil,6145,80.37,EA,1,85164DYX9,,3M,"85-16, MFR 3M, Resin Compound Splice Kits Wire Range 4/0 AWG to 250 kcmil Overall Length 8.0 In. Voltage Rating 1000V Material Resin Temp Range Up to 194 Degrees F Color Black Max Temp 194 Degrees F Max Voltage 1000V Standards RoHS 2011/65/EU Compliant Includes Plastic Mold Sealing Compound and Pressure-Sensitive Adhesive-Film-Sealing Strip",3,"85-16, MFR 3M, Resin Compound Splice Kits Wire Range 4/0 AWG to 250 kcmil Overall Length 8.0 In. Voltage Rating 1000V Material Resin Temp Range Up to 194 Degrees F Color Black Max Temp 194 Degrees F Max Voltage 1000V Standards RoHS 2011/65/EU Compliant Includes Plastic Mold Sealing Compound and Pressure-Sensitive Adhesive-Film-Sealing Strip",,,,,,,,,,,,,,,
2FZN2,Elctricl Tape 8 mil 1-1/2 x 108 ft. PK24,5350,2816.24,PK,24,2520112x36YD,,3M,"2520-1-1/2x36YD, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 1-1/2 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 24",3,"2520-1-1/2x36YD, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 1-1/2 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 24",,,,,,,,,,,,,,,
4YT68,Varnishd Cambric Tape 8 mil 1 x 108 ft.,5350,54.05,EA,1,25201X36YD,,3M,"2520 1""X36 YD, MFR 3M, Varnished Cambric Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 1 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 69000 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295",3,"2520 1""X36 YD, MFR 3M, Varnished Cambric Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 1 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 69000 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295",,,,,,,,,,,,,,,
2FZH6,Elctricl Tape 8 mil 2 x 108 ft. Ylw PK16,5350,2499.52,PK,16,25202x36,,3M,"2520-2x36, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 2 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 16",3,"2520-2x36, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 2 In. Tape Length 108 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 16",,,,,,,,,,,,,,,
2FZP3,Electrical Tape 8 mil 3/4 x 60 ft. PK20,5350,849.58,PK,20,252034x60FT,,3M,"2520-3/4x60FT, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 3/4 In. Tape Length 60 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 20",3,"2520-3/4x60FT, MFR 3M, Electrical Tape Tape Backing Material Cloth Tape Adhesive Rubber Tape Thickness 8.00 mil Tape Width 3/4 In. Tape Length 60 ft. Tape Shape Continuous Roll Tape Color Yellow Max Voltage 800 Max Tape Performance Temp 220 Degrees F Tape Tensile Strength 50 lb./in. Tape Adhesive Strength 13 oz./in. Series 2520 UV Resistance No Standards ASTM D1000 D374 D295 Package Quantity 20",,,,,,,,,,,,,,,
2GCX7,Elctrical Tape 5 mil 1/2 x 180 ft. PK72,8040,1285.12,PK,72,2012inx60yd,,3M,"20 1/2 in x 60 yd, MFR 3M, Electrical Tape Tape Adhesive Acrylic Tape Thickness 5.00 mil Tape Width 1/2 In. Tape Length 180 ft. Tape Shape Continuous Roll Max Voltage 8000 Max Tape Performance Temp 310 Degrees F Tape Tensile Strength 45 lb./in. Tape Adhesive Strength 30 oz./in. Series Super 20 UV Resistance No Standards UL Listed UL 510 Guide OANZ2 File E17385 ASTM D1000 Package Quantity 72",7,"20 1/2 in x 60 yd, MFR 3M, Electrical Tape Tape Adhesive Acrylic Tape Thickness 5.00 mil Tape Width 1/2 In. Tape Length 180 ft. Tape Shape Continuous Roll Max Voltage 8000 Max Tape Performance Temp 310 Degrees F Tape Tensile Strength 45 lb./in. Tape Adhesive Strength 30 oz./in. Series Super 20 UV Resistance No Standards UL Listed UL 510 Guide OANZ2 File E17385 ASTM D1000 Package Quantity 72",,,,,,,,,,,,,,,
2GCD6,Elctrical Tape 5 mil 3/8 x 180 ft. PK96,8040,1289.15,PK,96,2038inx60yd,,3M,"20 3/8 in x 60 yd, MFR 3M, Electrical Tape Tape Adhesive Acrylic Tape Thickness 5.00 mil Tape Width 3/8 In. Tape Length 180 ft. Tape Shape Continuous Roll Max Voltage 8000 Max Tape Performance Temp 310 Degrees F Tape Tensile Strength 45 lb./in. Tape Adhesive Strength 30 oz./in. Series Super 20 UV Resistance No Standards UL Listed UL 510 Guide OANZ2 File E17385 ASTM D1000 Package Quantity 96",7,"20 3/8 in x 60 yd, MFR 3M, Electrical Tape Tape Adhesive Acrylic Tape Thickness 5.00 mil Tape Width 3/8 In. Tape Length 180 ft. Tape Shape Continuous Roll Max Voltage 8000 Max Tape Performance Temp 310 Degrees F Tape Tensile Strength 45 lb./in. Tape Adhesive Strength 30 oz./in. Series Super 20 UV Resistance No Standards UL Listed UL 510 Guide OANZ2 File E17385 ASTM D1000 Package Quantity 96",,,,,,,,,,,,,,,
2JLL7,Displacement Connector 18-10AWG PK500,6145,334.69,PK,500,9022JLL7,,3M,"902, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Brown Solid Wire Range 18-10 AWG Stranded Wire Range 18-10 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Package Quantity 500",3,"902, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Brown Solid Wire Range 18-10 AWG Stranded Wire Range 18-10 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Package Quantity 500",,,,,,,,,,,,,,,
2JKN5,Displacement Connector 18-10 AWG PK1000,6145,487.93,PK,1000,9022JKN5,,3M,"902, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Brown Solid Wire Range 18-10 AWG Stranded Wire Range 18-10 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Package Quantity 1000",3,"902, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Brown Solid Wire Range 18-10 AWG Stranded Wire Range 18-10 AWG Max Insulation Dia 0.145 In Number of Ports 2 Application Electrical Power Flame Retardant 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL/ CSA Package Quantity 1000",,,,,,,,,,,,,,,
2JKN1,Displacement Connector 12-10 AWG PK1000,6145,335.85,PK,1000,9032JKN1,,3M,"903, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Yellow Solid Wire Range 12-10 AWG Stranded Wire Range 12-10 AWG Max Insulation Dia 0.19 In Number of Ports 2 Application Electrical Power 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL Listed Package Quantity 1000",3,"903, MFR 3M, Insulation Displacement Connector Dry Environment Connector Type Single U-Element Color Yellow Solid Wire Range 12-10 AWG Stranded Wire Range 12-10 AWG Max Insulation Dia 0.19 In Number of Ports 2 Application Electrical Power 600 Volts AC/DC Max Temp 221 F Material of Construction Polypropylene Crimping Tool 2JLF8 Standards UL Listed Package Quantity 1000",,,,,,,,,,,,,,,
